order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day,dayofweek,age_group,loyalty_tier,dish_category_enc,day_of_week_enc,season_enc,weather_condition_enc,dine_in_or_takeaway_enc,promotion_applied_enc,restaurant_branch_enc,lag_1week_qty,rolling_7day_avg
ORD-10404,CUST-1290,2024-11-24,19:19,Sunday,47,11,Autumn,Caesar Salad,Salads,4,8.99,35.96,Online,Takeaway,5,,No,Windy,,4.0,Romaine Lettuce,1.0461,88.07,15.36,Adequate,0.0894,Completed,Downtown,1,48.0,Yes,3,7,Tuesday,Saturday,6,45-54,Gold,7,6,3,5,1,0,1,2.0,2.2857142857142856
ORD-10759,CUST-1117,2024-11-25,18:11,Monday,48,11,Autumn,Margherita Pizza,Pizza,1,12.99,12.99,Online,Dine-In,18,25.0,No,Cloudy,,,Pizza Dough,0.2714,98.75,29.31,Adequate,0.0368,Cancelled,Suburbs,1,,Yes,1,1,Saturday,Sunday,0,18-24,Bronze,6,0,3,3,0,0,2,1.0,1.8571428571428572
ORD-10431,CUST-1434,2024-11-25,12:50,Monday,48,11,Autumn,BBQ Chicken Pizza,Pizza,2,15.99,31.98,Cash,Dine-In,18,4.0,No,Sunny,,,Pizza Dough,0.5619,51.25,24.78,Adequate,0.0422,Cancelled,Mall Branch,1,,Yes,3,5,Monday,Sunday,0,55+,Silver,6,0,3,4,0,0,0,1.0,2.0
ORD-10218,CUST-1024,2024-11-26,20:00,Tuesday,48,11,Autumn,Mango Smoothie,Beverages,4,5.49,21.96,Credit Card,Takeaway,5,,No,Cloudy,,4.0,Mango,0.8233,57.96,28.97,Adequate,0.0845,Pending,City Center,1,27.0,Yes,2,8,Saturday,Saturday,1,55+,Gold,5,1,3,3,1,0,4,2.0,2.7142857142857144
ORD-10532,CUST-1401,2024-11-26,14:36,Tuesday,48,11,Autumn,Classic Burger,Burgers,3,8.99,26.97,Cash,Takeaway,14,,No,Rainy,,5.0,Beef Patty,0.5424,47.83,26.52,Adequate,0.059,Completed,Downtown,1,51.0,Yes,2,4,Monday,Saturday,1,35-44,Platinum,3,1,3,2,1,0,1,1.0,1.8571428571428572
ORD-10020,CUST-1321,2024-11-26,12:51,Tuesday,48,11,Autumn,BBQ Chicken Pizza,Pizza,2,15.99,31.98,Debit Card,Takeaway,21,,No,Rainy,,2.0,Pizza Dough,0.5339,56.49,17.63,Adequate,0.0623,Completed,Suburbs,1,28.0,No,3,5,Monday,Sunday,1,35-44,Gold,6,1,3,2,1,0,2,3.0,1.8571428571428572
ORD-10222,CUST-1337,2024-11-26,10:43,Tuesday,48,11,Autumn,Lamb Biryani,Rice Dishes,2,14.02,28.04,Cash,Dine-In,23,8.0,Yes,Cloudy,,2.0,Basmati Rice,0.6145,117.33,22.19,Adequate,0.0744,Pending,City Center,0,,Yes,3,7,Saturday,Saturday,1,25-34,Silver,8,1,3,3,0,1,4,1.0,3.2857142857142856
ORD-10908,CUST-1386,2024-11-27,16:06,Wednesday,48,11,Autumn,Tomato Soup,Soups,2,6.49,12.98,Credit Card,Takeaway,12,,No,Windy,,1.0,Tomatoes,0.6876,49.29,20.74,Adequate,0.0262,Completed,Suburbs,0,27.0,Yes,2,5,Saturday,Sunday,2,18-24,Platinum,1,2,3,5,1,0,2,1.0,2.2857142857142856
ORD-10578,CUST-1212,2024-11-27,16:22,Wednesday,48,11,Autumn,Lamb Biryani,Rice Dishes,3,14.02,42.06,Online,Dine-In,24,11.0,Yes,Windy,,5.0,Basmati Rice,0.8778,88.0,19.23,Adequate,0.0573,Completed,Mall Branch,0,,Yes,3,7,Saturday,Sunday,2,25-34,Silver,8,2,3,5,0,1,0,4.0,3.142857142857143
ORD-10023,CUST-1055,2024-11-28,12:41,Thursday,48,11,Autumn,Chocolate Lava Cake,Desserts,1,6.99,6.99,Online,Dine-In,15,22.0,No,Rainy,Thanksgiving,2.0,Chocolate,0.0688,34.83,17.52,Adequate,0.0255,Completed,Downtown,1,,No,1,1,Friday,Saturday,3,45-54,Platinum,2,3,3,2,0,0,1,3.0,3.142857142857143
ORD-10349,CUST-1098,2024-11-28,22:07,Thursday,48,11,Autumn,Mushroom Soup,Soups,3,6.99,20.97,Cash,Dine-In,11,22.0,No,Cloudy,Thanksgiving,,Mushrooms,0.9291,102.33,15.51,Adequate,0.0986,Cancelled,Airport,0,,No,1,3,Sunday,Saturday,3,55+,Bronze,1,3,3,3,0,0,3,1.0,1.5714285714285714
ORD-10539,CUST-1133,2024-11-29,19:43,Friday,48,11,Autumn,Spaghetti Carbonara,Pasta,4,13.49,53.96,Debit Card,Dine-In,18,14.0,No,Cloudy,,4.0,Spaghetti,0.6959,101.41,26.56,Adequate,0.0368,Completed,Mall Branch,1,,Yes,1,4,Friday,Sunday,4,55+,Gold,0,4,3,3,0,0,0,1.0,2.4285714285714284
ORD-10030,CUST-1191,2024-11-29,19:59,Friday,48,11,Autumn,Classic Burger,Burgers,1,8.99,8.99,Digital Wallet,Dine-In,13,3.0,No,Rainy,,2.0,Beef Patty,0.1852,33.76,20.74,Adequate,0.0341,Completed,Airport,1,,No,2,4,Monday,Saturday,4,45-54,Gold,3,4,3,2,0,0,3,1.0,1.8571428571428572
ORD-10613,CUST-1108,2024-11-29,21:40,Friday,48,11,Autumn,Mango Smoothie,Beverages,4,5.49,21.96,Digital Wallet,Dine-In,4,27.0,No,Sunny,,,Mango,0.7667,80.15,34.47,Adequate,0.1908,Cancelled,Suburbs,1,,No,2,8,Saturday,Sunday,4,45-54,Gold,5,4,3,4,0,0,2,1.0,3.142857142857143
ORD-10176,CUST-1066,2024-11-29,22:08,Friday,48,11,Autumn,Lamb Biryani,Rice Dishes,2,14.02,28.04,Credit Card,Takeaway,28,,Yes,Cloudy,,5.0,Basmati Rice,0.5795,77.51,21.21,Adequate,0.0602,Pending,Suburbs,0,33.0,No,3,7,Saturday,Sunday,4,25-34,Silver,8,4,3,3,1,1,2,5.0,2.7142857142857144
ORD-10969,CUST-1333,2024-11-30,10:26,Saturday,48,11,Autumn,Pepperoni Pizza,Pizza,1,12.32,12.32,Debit Card,Dine-In,21,21.0,Yes,Rainy,,5.0,Pizza Dough,0.2839,56.86,17.81,Adequate,0.0179,Pending,Mall Branch,0,,Yes,2,5,Sunday,Sunday,5,45-54,Silver,6,5,3,2,0,1,0,5.0,2.2857142857142856
ORD-10736,CUST-1353,2024-11-30,11:41,Saturday,48,11,Autumn,BBQ Chicken Pizza,Pizza,1,15.99,15.99,Debit Card,Takeaway,24,,No,Rainy,,5.0,Pizza Dough,0.2912,65.94,16.0,Adequate,0.0062,Completed,Mall Branch,1,24.0,Yes,3,5,Monday,Sunday,5,18-24,Bronze,6,5,3,2,1,0,0,2.0,1.7142857142857142
ORD-10139,CUST-1306,2024-11-30,12:33,Saturday,48,11,Autumn,Falafel Wrap,Wraps,1,8.49,8.49,Debit Card,Takeaway,9,,No,Cloudy,,,Chickpeas,0.1375,51.62,31.9,Adequate,0.0406,Cancelled,City Center,1,26.0,No,1,1,Monday,Saturday,5,45-54,Silver,4,5,3,3,1,0,4,2.0,1.7142857142857142
ORD-10839,CUST-1350,2024-11-30,20:28,Saturday,48,11,Autumn,Tomato Soup,Soups,3,5.52,16.56,Credit Card,Dine-In,8,23.0,Yes,Windy,,,Tomatoes,1.0569,106.4,22.93,Adequate,0.0882,Cancelled,Airport,1,,Yes,2,5,Saturday,Saturday,5,18-24,Bronze,1,5,3,5,0,1,3,5.0,2.0
ORD-10850,CUST-1309,2024-12-01,18:16,Sunday,48,12,Winter,Pepperoni Pizza,Pizza,4,12.32,49.28,Digital Wallet,Dine-In,17,21.0,Yes,Cold,,5.0,Pizza Dough,1.1759,26.17,22.88,Adequate,0.1195,Pending,Mall Branch,1,,Yes,2,5,Sunday,Sunday,6,25-34,Silver,6,6,0,1,0,1,0,2.0,2.5714285714285716
ORD-10661,CUST-1229,2024-12-03,18:11,Tuesday,49,12,Winter,Shawarma Wrap,Wraps,4,9.99,39.96,Online,Takeaway,11,,No,Cloudy,,2.0,Chicken Breast,0.8136,103.97,18.35,Adequate,0.0978,Pending,Downtown,1,38.0,No,4,7,Sunday,Saturday,1,55+,Bronze,4,1,0,3,1,0,1,1.0,2.142857142857143
ORD-10233,CUST-1172,2024-12-04,08:51,Wednesday,49,12,Winter,Onion Rings,Sides,1,4.49,4.49,Online,Takeaway,5,,No,Cold,,,Onions,0.1775,85.92,30.65,Adequate,0.0094,Completed,Airport,0,38.0,No,1,1,Sunday,Saturday,2,35-44,Bronze,9,2,0,1,1,0,3,2.0,2.2857142857142856
ORD-10630,CUST-1184,2024-12-04,11:36,Wednesday,49,12,Winter,Cheesecake,Desserts,2,5.99,11.98,Credit Card,Takeaway,4,,No,Cold,,,Cream Cheese,0.2355,89.47,26.71,Adequate,0.0539,Completed,Downtown,1,34.0,No,2,5,Saturday,Saturday,2,35-44,Platinum,2,2,0,1,1,0,1,4.0,2.7142857142857144
ORD-10049,CUST-1300,2024-12-04,12:34,Wednesday,49,12,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Digital Wallet,Dine-In,12,7.0,No,Cloudy,,5.0,Chicken Breast,0.196,76.4,26.33,Adequate,0.0364,Completed,Downtown,1,,No,4,7,Sunday,Saturday,2,45-54,Platinum,4,2,0,3,0,0,1,1.0,2.142857142857143
ORD-10879,CUST-1330,2024-12-04,15:55,Wednesday,49,12,Winter,BBQ Chicken Pizza,Pizza,3,13.59,40.77,Cash,Dine-In,19,11.0,Yes,Cold,,,Pizza Dough,0.8061,108.17,24.52,Adequate,0.1154,Cancelled,Downtown,0,,Yes,2,5,Monday,Saturday,2,55+,Bronze,6,2,0,1,0,1,1,1.0,2.0
ORD-10589,CUST-1472,2024-12-05,08:05,Thursday,49,12,Winter,Cheesecake,Desserts,3,5.99,17.97,Cash,Dine-In,3,1.0,No,Cloudy,,4.0,Cream Cheese,0.3745,27.96,26.55,Adequate,0.0684,Completed,Suburbs,0,,Yes,2,5,Saturday,Sunday,3,25-34,Silver,2,3,0,3,0,0,2,3.0,2.7142857142857144
ORD-10361,CUST-1489,2024-12-05,11:36,Thursday,49,12,Winter,Chocolate Lava Cake,Desserts,4,6.99,27.96,Credit Card,Dine-In,11,6.0,No,Cold,,4.0,Chocolate,0.2681,50.32,26.06,Adequate,0.1455,Completed,City Center,1,,Yes,2,6,Friday,Saturday,3,25-34,Bronze,2,3,0,1,0,0,4,2.0,3.4285714285714284
ORD-10889,CUST-1143,2024-12-05,20:57,Thursday,49,12,Winter,Lemonade,Beverages,4,3.49,13.96,Online,Dine-In,2,26.0,No,Cloudy,,2.0,Lemons,0.3653,99.89,27.03,Adequate,0.025,Completed,Suburbs,1,,Yes,2,5,Sunday,Sunday,3,18-24,Platinum,5,3,0,3,0,0,2,3.0,2.4285714285714284
ORD-10859,CUST-1148,2024-12-06,18:44,Friday,49,12,Winter,Chocolate Lava Cake,Desserts,2,5.94,11.88,Digital Wallet,Dine-In,10,12.0,Yes,Cloudy,,,Chocolate,0.1373,27.84,22.02,Adequate,0.0147,Completed,City Center,1,,No,2,6,Friday,Saturday,4,45-54,Bronze,2,4,0,3,0,1,4,4.0,3.142857142857143
ORD-10248,CUST-1468,2024-12-07,11:23,Saturday,49,12,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Debit Card,Dine-In,9,12.0,No,Rainy,,4.0,Chicken Breast,0.2029,84.17,22.97,Adequate,0.0269,Completed,Downtown,1,,No,4,7,Sunday,Saturday,5,18-24,Bronze,4,5,0,2,0,0,1,1.0,2.142857142857143
ORD-10777,CUST-1334,2024-12-07,12:23,Saturday,49,12,Winter,Shawarma Wrap,Wraps,1,8.49,8.49,Debit Card,Takeaway,12,,Yes,Rainy,,5.0,Chicken Breast,0.1944,91.17,31.4,Adequate,0.0326,Completed,Mall Branch,1,49.0,Yes,4,7,Sunday,Sunday,5,18-24,Bronze,4,5,0,2,1,1,0,2.0,2.0
ORD-10827,CUST-1112,2024-12-07,16:49,Saturday,49,12,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Online,Dine-In,15,5.0,No,Cloudy,,5.0,Pizza Dough,0.2734,34.8,26.17,Adequate,0.0118,Completed,Suburbs,0,,Yes,1,1,Sunday,Sunday,5,35-44,Bronze,6,5,0,3,0,0,2,5.0,2.0
ORD-10851,CUST-1235,2024-12-07,17:10,Saturday,49,12,Winter,Tomato Soup,Soups,2,6.49,12.98,Cash,Dine-In,9,15.0,No,Snowy,,4.0,Tomatoes,0.7065,91.42,15.74,Adequate,0.0585,Completed,City Center,0,,No,1,2,Saturday,Saturday,5,18-24,Silver,1,5,0,0,0,0,4,1.0,2.142857142857143
ORD-10522,CUST-1280,2024-12-07,18:35,Saturday,49,12,Winter,Lemonade,Beverages,1,3.49,3.49,Online,Takeaway,2,,No,Rainy,,3.0,Lemons,0.0857,98.48,22.87,Adequate,0.0154,Completed,City Center,1,46.0,Yes,2,5,Sunday,Saturday,5,18-24,Gold,5,5,0,2,1,0,4,2.0,2.2857142857142856
ORD-10256,CUST-1139,2024-12-08,18:11,Sunday,49,12,Winter,BBQ Chicken Pizza,Pizza,2,15.99,31.98,Debit Card,Takeaway,17,,No,Cold,,5.0,Pizza Dough,0.5474,66.24,30.81,Adequate,0.0255,Completed,Mall Branch,1,38.0,No,2,5,Monday,Sunday,6,25-34,Silver,6,6,0,1,1,0,0,3.0,1.8571428571428572
ORD-10528,CUST-1309,2024-12-08,16:45,Sunday,49,12,Winter,French Fries,Sides,2,3.99,7.98,Debit Card,Dine-In,8,13.0,No,Snowy,,5.0,Potatoes,0.4612,23.06,17.12,Adequate,0.0416,Completed,Mall Branch,0,,Yes,1,2,Saturday,Sunday,6,25-34,Silver,9,6,0,0,0,0,0,2.0,2.4285714285714284
ORD-10366,CUST-1454,2024-12-08,16:24,Sunday,49,12,Winter,Spaghetti Carbonara,Pasta,4,13.49,53.96,Digital Wallet,Dine-In,12,3.0,No,Snowy,,,Spaghetti,0.6858,119.01,33.6,Adequate,0.0989,Cancelled,Mall Branch,0,,No,1,4,Friday,Sunday,6,25-34,Gold,0,6,0,0,0,0,0,3.0,2.5714285714285716
ORD-10723,CUST-1062,2024-12-09,12:37,Monday,50,12,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Credit Card,Dine-In,14,29.0,No,Cloudy,,5.0,Spaghetti,0.3701,34.59,28.3,Adequate,0.0369,Completed,City Center,1,,Yes,2,6,Friday,Saturday,0,25-34,Platinum,0,0,0,3,0,0,4,1.0,2.7142857142857144
ORD-10105,CUST-1039,2024-12-09,13:45,Monday,50,12,Winter,Classic Burger,Burgers,2,8.99,17.98,Credit Card,Takeaway,12,,No,Snowy,,2.0,Beef Patty,0.3611,38.95,25.52,Adequate,0.0538,Pending,Mall Branch,1,39.0,No,3,6,Monday,Sunday,0,18-24,Platinum,3,0,0,0,1,0,0,3.0,1.7142857142857142
ORD-10602,CUST-1165,2024-12-09,17:10,Monday,50,12,Winter,Classic Burger,Burgers,1,8.99,8.99,Cash,Dine-In,9,8.0,No,Cold,,2.0,Beef Patty,0.179,74.17,33.23,Adequate,0.0051,Completed,Mall Branch,0,,Yes,3,6,Monday,Sunday,0,25-34,Silver,3,0,0,1,0,0,0,1.0,1.7142857142857142
ORD-10456,CUST-1301,2024-12-09,20:30,Monday,50,12,Winter,Iced Coffee,Beverages,1,4.49,4.49,Digital Wallet,Dine-In,2,4.0,No,Cold,,,Coffee Beans,0.0178,98.07,17.1,Adequate,0.0443,Cancelled,City Center,1,,Yes,1,1,Sunday,Saturday,0,45-54,Platinum,5,0,0,1,0,0,4,2.0,2.4285714285714284
ORD-10229,CUST-1294,2024-12-10,12:45,Tuesday,50,12,Winter,Spaghetti Carbonara,Pasta,4,11.47,45.88,Cash,Dine-In,16,18.0,Yes,Rainy,,4.0,Spaghetti,0.7127,25.66,28.95,Low Stock,0.0859,Completed,Airport,1,,Yes,2,6,Friday,Saturday,1,18-24,Gold,0,1,0,2,0,1,3,3.0,2.857142857142857
ORD-10315,CUST-1418,2024-12-10,12:51,Tuesday,50,12,Winter,Chocolate Lava Cake,Desserts,2,5.94,11.88,Credit Card,Takeaway,11,,Yes,Rainy,,,Chocolate,0.1347,66.25,30.22,Adequate,0.0663,Cancelled,City Center,1,37.0,No,1,2,Friday,Saturday,1,25-34,Gold,2,1,0,2,1,1,4,5.0,2.7142857142857144
ORD-10074,CUST-1154,2024-12-11,18:17,Wednesday,50,12,Winter,Chicken Biryani,Rice Dishes,1,13.99,13.99,Debit Card,Dine-In,26,15.0,No,Cloudy,,,Basmati Rice,0.2969,30.23,25.23,Adequate,0.0387,Cancelled,City Center,1,,No,1,1,Friday,Saturday,2,25-34,Gold,8,2,0,3,0,0,4,3.0,2.5714285714285716
ORD-10384,CUST-1099,2024-12-11,18:50,Wednesday,50,12,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Credit Card,Takeaway,20,,No,Snowy,,5.0,Basmati Rice,0.6199,99.01,15.7,Adequate,0.042,Completed,Airport,1,28.0,Yes,3,11,Saturday,Saturday,2,25-34,Gold,8,2,0,0,1,0,3,1.0,2.857142857142857
ORD-10508,CUST-1407,2024-12-12,11:10,Thursday,50,12,Winter,Pepperoni Pizza,Pizza,2,14.49,28.98,Online,Dine-In,22,27.0,No,Cold,,,Pizza Dough,0.5497,47.27,30.99,Adequate,0.0195,Cancelled,Suburbs,1,,Yes,2,3,Sunday,Sunday,3,25-34,Gold,6,3,0,1,0,0,2,1.0,2.142857142857143
ORD-10828,CUST-1076,2024-12-12,11:47,Thursday,50,12,Winter,Double Cheeseburger,Burgers,1,11.49,11.49,Online,Dine-In,16,11.0,No,Rainy,,2.0,Beef Patty,0.3508,58.55,20.35,Adequate,0.0358,Completed,Airport,1,,Yes,2,2,Sunday,Saturday,3,35-44,Bronze,3,3,0,2,0,0,3,1.0,2.0
ORD-10888,CUST-1319,2024-12-12,17:38,Thursday,50,12,Winter,Classic Burger,Burgers,3,8.99,26.97,Debit Card,Takeaway,11,,No,Cloudy,,5.0,Beef Patty,0.562,94.8,15.68,Adequate,0.0726,Completed,Mall Branch,0,48.0,No,3,6,Monday,Sunday,3,35-44,Silver,3,3,0,3,1,0,0,3.0,1.7142857142857142
ORD-10013,CUST-1405,2024-12-13,18:31,Friday,50,12,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Online,Takeaway,9,,No,Cold,,4.0,Chicken Breast,0.1961,78.16,24.47,Adequate,0.0199,Completed,Mall Branch,1,48.0,No,3,7,Sunday,Sunday,4,45-54,Silver,4,4,0,1,1,0,0,1.0,2.0
ORD-10678,CUST-1443,2024-12-14,19:21,Saturday,50,12,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Cash,Takeaway,10,,No,Snowy,,2.0,Chicken Breast,0.2058,47.76,33.65,Adequate,0.0305,Pending,City Center,1,53.0,Yes,3,7,Sunday,Saturday,5,45-54,Platinum,4,5,0,0,1,0,4,1.0,2.0
ORD-10544,CUST-1072,2024-12-14,17:37,Saturday,50,12,Winter,Tomato Soup,Soups,2,6.49,12.98,Debit Card,Dine-In,11,22.0,No,Rainy,,5.0,Tomatoes,0.7042,26.65,21.61,Adequate,0.0399,Completed,Airport,0,,Yes,1,2,Saturday,Saturday,5,45-54,Gold,1,5,0,2,0,0,3,2.0,2.142857142857143
ORD-10576,CUST-1334,2024-12-14,15:21,Saturday,50,12,Winter,Penne Arrabbiata,Pasta,3,11.99,35.97,Debit Card,Takeaway,16,,No,Rainy,,4.0,Penne Pasta,0.5501,58.44,28.24,Adequate,0.1081,Completed,Downtown,0,20.0,Yes,1,3,Saturday,Saturday,5,18-24,Bronze,0,5,0,2,1,0,1,1.0,2.0
ORD-10450,CUST-1168,2024-12-14,10:56,Saturday,50,12,Winter,Double Cheeseburger,Burgers,1,11.49,11.49,Cash,Takeaway,10,,No,Cold,,5.0,Beef Patty,0.3474,21.82,27.72,Low Stock,0.0177,Completed,Airport,0,36.0,Yes,2,2,Sunday,Saturday,5,18-24,Gold,3,5,0,1,1,0,3,1.0,2.0
ORD-10662,CUST-1386,2024-12-15,11:34,Sunday,50,12,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Credit Card,Dine-In,17,28.0,No,Cold,,,Pizza Dough,0.2794,54.21,23.51,Adequate,0.0491,Cancelled,Airport,1,,Yes,2,3,Sunday,Saturday,6,18-24,Platinum,6,6,0,1,0,0,3,1.0,2.142857142857143
ORD-10608,CUST-1392,2024-12-15,14:13,Sunday,50,12,Winter,Lamb Biryani,Rice Dishes,4,16.49,65.96,Credit Card,Dine-In,29,20.0,No,Cloudy,,5.0,Basmati Rice,1.2115,66.84,30.14,Adequate,0.0991,Pending,Suburbs,1,,No,3,11,Saturday,Sunday,6,25-34,Bronze,8,6,0,3,0,0,2,2.0,3.142857142857143
ORD-10282,CUST-1307,2024-12-15,17:11,Sunday,50,12,Winter,Shawarma Wrap,Wraps,5,8.49,42.45,Online,Takeaway,7,,Yes,Cold,,4.0,Chicken Breast,1.0007,101.44,23.9,Adequate,0.1887,Completed,Mall Branch,0,29.0,No,3,7,Sunday,Sunday,6,35-44,Bronze,4,6,0,1,1,1,0,5.0,2.0
ORD-10343,CUST-1439,2024-12-15,17:32,Sunday,50,12,Winter,Lamb Biryani,Rice Dishes,5,16.49,82.45,Cash,Dine-In,29,17.0,No,Rainy,,5.0,Basmati Rice,1.4266,38.48,31.41,Adequate,0.0437,Completed,Downtown,0,,No,3,11,Saturday,Saturday,6,55+,Bronze,8,6,0,2,0,0,1,4.0,3.2857142857142856
ORD-10865,CUST-1347,2024-12-16,10:57,Monday,51,12,Winter,Classic Burger,Burgers,4,8.99,35.96,Credit Card,Dine-In,10,4.0,No,Rainy,,2.0,Beef Patty,0.7022,46.11,23.18,Adequate,0.0815,Completed,Suburbs,0,,Yes,4,12,Monday,Sunday,0,18-24,Silver,3,0,0,2,0,0,2,1.0,2.142857142857143
ORD-10197,CUST-1219,2024-12-16,11:22,Monday,51,12,Winter,Lamb Biryani,Rice Dishes,3,16.49,49.47,Online,Takeaway,22,,No,Cloudy,,4.0,Basmati Rice,0.8804,28.26,23.58,Adequate,0.0916,Pending,Airport,1,41.0,No,1,3,Saturday,Saturday,0,35-44,Silver,8,0,0,3,1,0,3,5.0,3.0
ORD-10213,CUST-1219,2024-12-16,12:25,Monday,51,12,Winter,Margherita Pizza,Pizza,2,12.99,25.98,Credit Card,Takeaway,16,,No,Rainy,,5.0,Pizza Dough,0.5546,51.81,18.17,Adequate,0.0597,Completed,Mall Branch,1,56.0,Yes,1,2,Saturday,Sunday,0,35-44,Silver,6,0,0,2,1,0,0,4.0,1.5714285714285714
ORD-10688,CUST-1066,2024-12-17,15:35,Tuesday,51,12,Winter,Hot Coffee,Beverages,3,3.49,10.47,Credit Card,Takeaway,3,,No,Cold,,5.0,Coffee Beans,0.0537,111.84,16.76,Adequate,0.0719,Completed,Suburbs,0,40.0,Yes,2,5,Saturday,Sunday,1,25-34,Silver,5,1,0,1,1,0,2,3.0,1.8571428571428572
ORD-10465,CUST-1424,2024-12-17,16:06,Tuesday,51,12,Winter,Cheesecake,Desserts,4,5.99,23.96,Credit Card,Dine-In,3,16.0,No,Snowy,,1.0,Cream Cheese,0.4776,108.35,30.19,Adequate,0.076,Completed,Downtown,0,,Yes,2,5,Saturday,Saturday,1,35-44,Gold,2,1,0,0,0,0,1,4.0,2.7142857142857144
ORD-10672,CUST-1280,2024-12-18,16:10,Wednesday,51,12,Winter,Mushroom Soup,Soups,1,6.99,6.99,Credit Card,Dine-In,9,7.0,No,Rainy,,,Mushrooms,0.2969,76.26,27.7,Adequate,0.0331,Cancelled,Mall Branch,0,,Yes,2,3,Sunday,Sunday,2,18-24,Gold,1,2,0,2,0,0,0,2.0,1.4285714285714286
ORD-10241,CUST-1489,2024-12-18,18:26,Wednesday,51,12,Winter,Chocolate Lava Cake,Desserts,1,6.99,6.99,Digital Wallet,Dine-In,14,15.0,No,Rainy,,5.0,Chocolate,0.0719,68.37,31.09,Adequate,0.0194,Completed,Mall Branch,1,,Yes,1,1,Friday,Sunday,2,25-34,Bronze,2,2,0,2,0,0,0,4.0,2.2857142857142856
ORD-10046,CUST-1282,2024-12-18,22:30,Wednesday,51,12,Winter,Hot Coffee,Beverages,2,3.49,6.98,Digital Wallet,Dine-In,2,8.0,No,Cold,,4.0,Coffee Beans,0.0353,55.96,32.66,Adequate,0.0662,Completed,Airport,0,,No,2,5,Saturday,Saturday,2,55+,Gold,5,2,0,1,0,0,3,1.0,2.0
ORD-10192,CUST-1150,2024-12-19,22:42,Thursday,51,12,Winter,Classic Burger,Burgers,1,8.99,8.99,Online,Dine-In,12,26.0,No,Cold,,4.0,Beef Patty,0.1804,118.6,22.04,Adequate,0.0123,Completed,Airport,0,,Yes,4,12,Monday,Saturday,3,55+,Platinum,3,3,0,1,0,0,3,1.0,2.142857142857143
ORD-10324,CUST-1427,2024-12-19,19:26,Thursday,51,12,Winter,Lemonade,Beverages,4,3.49,13.96,Digital Wallet,Dine-In,3,11.0,No,Cold,,4.0,Lemons,0.3714,86.84,26.59,Adequate,0.0206,Completed,Downtown,1,,Yes,1,4,Sunday,Saturday,3,55+,Bronze,5,3,0,1,0,0,1,3.0,2.4285714285714284
ORD-10658,CUST-1109,2024-12-20,08:58,Friday,51,12,Winter,French Fries,Sides,5,3.99,19.95,Debit Card,Dine-In,5,23.0,No,Cold,,1.0,Potatoes,1.1509,63.5,28.91,Adequate,0.1979,Completed,Airport,0,,Yes,1,5,Saturday,Saturday,4,45-54,Silver,9,4,0,1,0,0,3,3.0,2.7142857142857144
ORD-10706,CUST-1299,2024-12-20,11:12,Friday,51,12,Winter,Penne Arrabbiata,Pasta,1,11.99,11.99,Debit Card,Takeaway,15,,No,Cold,,5.0,Penne Pasta,0.1881,29.72,33.68,Low Stock,0.0296,Completed,City Center,1,36.0,Yes,1,1,Saturday,Saturday,4,45-54,Bronze,0,4,0,1,1,0,4,2.0,1.8571428571428572
ORD-10503,CUST-1198,2024-12-20,18:20,Friday,51,12,Winter,Shawarma Wrap,Wraps,2,9.99,19.98,Credit Card,Dine-In,10,26.0,No,Cold,,3.0,Chicken Breast,0.4143,105.81,23.9,Adequate,0.0663,Completed,Downtown,1,,Yes,2,4,Sunday,Saturday,4,18-24,Gold,4,4,0,1,0,0,1,4.0,1.7142857142857142
ORD-10572,CUST-1386,2024-12-21,12:42,Saturday,51,12,Winter,Cheesecake,Desserts,1,5.99,5.99,Online,Dine-In,4,27.0,No,Rainy,,4.0,Cream Cheese,0.1182,109.44,16.82,Adequate,0.028,Completed,Suburbs,1,,Yes,2,5,Saturday,Sunday,5,18-24,Platinum,2,5,0,2,0,0,2,2.0,2.5714285714285716
ORD-10471,CUST-1450,2024-12-21,16:31,Saturday,51,12,Winter,Classic Burger,Burgers,2,8.99,17.98,Cash,Dine-In,9,7.0,No,Cold,,4.0,Beef Patty,0.3575,29.53,32.45,Low Stock,0.0338,Completed,City Center,0,,Yes,4,12,Monday,Saturday,5,18-24,Gold,3,5,0,1,0,0,4,3.0,2.0
